group,algo,op,seconds
cipher,sm4_cbc,decrypt,0.00048304
cipher,sm4_cbc,decrypt,0.00047647
cipher,sm4_cbc,decrypt,0.00047326
cipher,sm4_cbc,decrypt,0.00048938
cipher,sm4_cbc,decrypt,0.00048615
cipher,sm4_cbc,decrypt,0.00048164
cipher,sm4_cbc,decrypt,0.00050473
cipher,sm4_cbc,decrypt,0.00050062
cipher,sm4_cbc,decrypt,0.00050036
cipher,sm4_cbc,decrypt,0.00049661
cipher,sm4_cbc,decrypt,0.00050711
cipher,sm4_cbc,decrypt,0.00050154
cipher,sm4_cbc,decrypt,0.00049689
cipher,sm4_cbc,decrypt,0.00049408
cipher,sm4_cbc,decrypt,0.00049222
cipher,sm4_cbc,decrypt,0.00051335
cipher,sm4_cbc,decrypt,0.00050469
cipher,sm4_cbc,decrypt,0.00051252
cipher,sm4_cbc,decrypt,0.00049712
cipher,sm4_cbc,decrypt,0.00050749
cipher,sm4_cbc,decrypt,0.00049536
cipher,sm4_cbc,decrypt,0.00050745
cipher,sm4_cbc,decrypt,0.00050441
cipher,sm4_cbc,decrypt,0.00050632
cipher,sm4_cbc,decrypt,0.00050865
cipher,sm4_cbc,decrypt,0.00050647
cipher,sm4_cbc,decrypt,0.00051025
cipher,sm4_cbc,decrypt,0.00049969
cipher,sm4_cbc,decrypt,0.00049769
cipher,sm4_cbc,decrypt,0.00049794
cipher,sm4_cbc,decrypt,0.00051174
cipher,sm4_cbc,decrypt,0.00052261
cipher,sm4_cbc,decrypt,0.00050594
cipher,sm4_cbc,decrypt,0.00050292
cipher,sm4_cbc,decrypt,0.00050768
cipher,sm4_cbc,decrypt,0.00051394
cipher,sm4_cbc,decrypt,0.00051185
cipher,sm4_cbc,decrypt,0.00050427
cipher,sm4_cbc,decrypt,0.00051307
cipher,sm4_cbc,decrypt,0.00049563
cipher,sm4_cbc,decrypt,0.00051214
cipher,sm4_cbc,decrypt,0.00049153
cipher,sm4_cbc,decrypt,0.00049781
cipher,sm4_cbc,decrypt,0.00050822
cipher,sm4_cbc,decrypt,0.00051741
cipher,sm4_cbc,decrypt,0.00049205
cipher,sm4_cbc,decrypt,0.00050915
cipher,sm4_cbc,decrypt,0.00050393
cipher,sm4_cbc,decrypt,0.00050885
cipher,sm4_cbc,decrypt,0.00050381
cipher,sm4_cbc,decrypt,0.00051145
cipher,sm4_cbc,decrypt,0.00051405
cipher,sm4_cbc,decrypt,0.00049422
cipher,sm4_cbc,decrypt,0.00048744
cipher,sm4_cbc,decrypt,0.00050271
cipher,sm4_cbc,decrypt,0.00050825
cipher,sm4_cbc,decrypt,0.00052498
cipher,sm4_cbc,decrypt,0.00053117
cipher,sm4_cbc,decrypt,0.00051662
cipher,sm4_cbc,decrypt,0.00052661
cipher,sm4_cbc,decrypt,0.00052959
cipher,sm4_cbc,decrypt,0.00052623
cipher,sm4_cbc,decrypt,0.00052675
cipher,sm4_cbc,decrypt,0.00053098
cipher,sm4_cbc,decrypt,0.00052583
cipher,sm4_cbc,decrypt,0.00052581
cipher,sm4_cbc,decrypt,0.00053330
cipher,sm4_cbc,decrypt,0.00051729
cipher,sm4_cbc,decrypt,0.00052518
cipher,sm4_cbc,decrypt,0.00051758
cipher,sm4_cbc,decrypt,0.00051622
cipher,aes256_cbc,encrypt,0.00002012
cipher,aes256_cbc,encrypt,0.00000905
cipher,aes256_cbc,encrypt,0.00000561
cipher,aes256_cbc,encrypt,0.00000483
cipher,aes256_cbc,encrypt,0.00000469
cipher,aes256_cbc,encrypt,0.00000429
cipher,aes256_cbc,encrypt,0.00000416
cipher,aes256_cbc,encrypt,0.00000427
cipher,aes256_cbc,encrypt,0.00000412
cipher,aes256_cbc,encrypt,0.00000436
cipher,aes256_cbc,encrypt,0.00000452
cipher,aes256_cbc,encrypt,0.00000425
cipher,aes256_cbc,encrypt,0.00000409
cipher,aes256_cbc,encrypt,0.00000411
cipher,aes256_cbc,encrypt,0.00000400
cipher,aes256_cbc,encrypt,0.00000406
cipher,aes256_cbc,encrypt,0.00000411
cipher,aes256_cbc,encrypt,0.00000406
cipher,aes256_cbc,encrypt,0.00000558
cipher,aes256_cbc,encrypt,0.00000415
cipher,aes256_cbc,encrypt,0.00000447
cipher,aes256_cbc,encrypt,0.00000407
cipher,aes256_cbc,encrypt,0.00000424
cipher,aes256_cbc,encrypt,0.00000422
cipher,aes256_cbc,encrypt,0.00000406
cipher,aes256_cbc,encrypt,0.00000439
cipher,aes256_cbc,encrypt,0.00000417
cipher,aes256_cbc,encrypt,0.00000425
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000388
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000376
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000374
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000388
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000388
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000398
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000378
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000392
cipher,aes256_cbc,encrypt,0.00000417
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000402
cipher,aes256_cbc,encrypt,0.00000379
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000411
cipher,aes256_cbc,encrypt,0.00000393
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000373
cipher,aes256_cbc,encrypt,0.00000371
cipher,aes256_cbc,encrypt,0.00000413
cipher,aes256_cbc,encrypt,0.00000405
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000517
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000392
cipher,aes256_cbc,encrypt,0.00000393
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000396
cipher,aes256_cbc,encrypt,0.00000406
cipher,aes256_cbc,encrypt,0.00000393
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000396
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000379
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000393
cipher,aes256_cbc,encrypt,0.00000377
cipher,aes256_cbc,encrypt,0.00000372
cipher,aes256_cbc,encrypt,0.00000378
cipher,aes256_cbc,encrypt,0.00000388
cipher,aes256_cbc,encrypt,0.00000375
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000392
cipher,aes256_cbc,encrypt,0.00000373
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000375
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000378
cipher,aes256_cbc,encrypt,0.00000376
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000378
cipher,aes256_cbc,encrypt,0.00000372
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000378
cipher,aes256_cbc,encrypt,0.00000393
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000398
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000403
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000400
cipher,aes256_cbc,encrypt,0.00000377
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000375
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000386
cipher,aes256_cbc,encrypt,0.00000378
cipher,aes256_cbc,encrypt,0.00000377
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000376
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000370
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000375
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000392
cipher,aes256_cbc,encrypt,0.00000396
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000394
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000372
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000394
cipher,aes256_cbc,encrypt,0.00000403
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000381
cipher,aes256_cbc,encrypt,0.00000377
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000388
cipher,aes256_cbc,encrypt,0.00000376
cipher,aes256_cbc,encrypt,0.00000377
cipher,aes256_cbc,encrypt,0.00000379
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000376
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000395
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000377
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000389
cipher,aes256_cbc,encrypt,0.00000380
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000940
cipher,aes256_cbc,encrypt,0.00000409
cipher,aes256_cbc,encrypt,0.00000408
cipher,aes256_cbc,encrypt,0.00000392
cipher,aes256_cbc,encrypt,0.00000399
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000418
cipher,aes256_cbc,encrypt,0.00000385
cipher,aes256_cbc,encrypt,0.00000384
cipher,aes256_cbc,encrypt,0.00000397
cipher,aes256_cbc,encrypt,0.00000387
cipher,aes256_cbc,encrypt,0.00000382
cipher,aes256_cbc,encrypt,0.00000383
cipher,aes256_cbc,encrypt,0.00000391
cipher,aes256_cbc,encrypt,0.00000390
cipher,aes256_cbc,encrypt,0.00000523
cipher,aes256_cbc,decrypt,0.00000726
cipher,aes256_cbc,decrypt,0.00000524
cipher,aes256_cbc,decrypt,0.00000369
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000356
cipher,aes256_cbc,decrypt,0.00000341
cipher,aes256_cbc,decrypt,0.00000340
cipher,aes256_cbc,decrypt,0.00000318
cipher,aes256_cbc,decrypt,0.00000346
cipher,aes256_cbc,decrypt,0.00000344
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000321
cipher,aes256_cbc,decrypt,0.00000352
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000335
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000339
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000363
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000338
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000335
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000336
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000337
cipher,aes256_cbc,decrypt,0.00000339
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000316
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000346
cipher,aes256_cbc,decrypt,0.00000317
cipher,aes256_cbc,decrypt,0.00000335
cipher,aes256_cbc,decrypt,0.00000348
cipher,aes256_cbc,decrypt,0.00000332
cipher,aes256_cbc,decrypt,0.00000341
cipher,aes256_cbc,decrypt,0.00000342
cipher,aes256_cbc,decrypt,0.00000344
cipher,aes256_cbc,decrypt,0.00000346
cipher,aes256_cbc,decrypt,0.00000337
cipher,aes256_cbc,decrypt,0.00000336
cipher,aes256_cbc,decrypt,0.00000360
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000332
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000344
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000341
cipher,aes256_cbc,decrypt,0.00000338
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000332
cipher,aes256_cbc,decrypt,0.00000336
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000352
cipher,aes256_cbc,decrypt,0.00000319
cipher,aes256_cbc,decrypt,0.00000332
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000339
cipher,aes256_cbc,decrypt,0.00000318
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000320
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000316
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000321
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000332
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000319
cipher,aes256_cbc,decrypt,0.00000320
cipher,aes256_cbc,decrypt,0.00000321
cipher,aes256_cbc,decrypt,0.00000320
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000341
cipher,aes256_cbc,decrypt,0.00000336
cipher,aes256_cbc,decrypt,0.00000320
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000336
cipher,aes256_cbc,decrypt,0.00000483
cipher,aes256_cbc,decrypt,0.00000348
cipher,aes256_cbc,decrypt,0.00000341
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000337
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000316
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000335
cipher,aes256_cbc,decrypt,0.00000320
cipher,aes256_cbc,decrypt,0.00000338
cipher,aes256_cbc,decrypt,0.00000351
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000331
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000320
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000316
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000336
cipher,aes256_cbc,decrypt,0.00000318
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000319
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000348
cipher,aes256_cbc,decrypt,0.00000351
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000316
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000333
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000317
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000338
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000321
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000325
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000321
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000328
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000334
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000324
cipher,aes256_cbc,decrypt,0.00000329
cipher,aes256_cbc,decrypt,0.00000318
cipher,aes256_cbc,decrypt,0.00000327
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000326
cipher,aes256_cbc,decrypt,0.00000317
cipher,aes256_cbc,decrypt,0.00000323
cipher,aes256_cbc,decrypt,0.00000330
cipher,aes256_cbc,decrypt,0.00000322
cipher,aes256_cbc,decrypt,0.00000318
cipher,aes256_cbc,decrypt,0.00000319
cipher,aes256_cbc,decrypt,0.00000322
sign,sm9,sign,0.12189416
sign,sm9,sign,0.11905057
sign,sm9,sign,0.12124137
sign,sm9,sign,0.23912836
sign,sm9,sign,0.22367928
sign,sm9,sign,0.30110509
sign,sm9,sign,0.77973633
sign,sm9,sign,0.32372850
sign,sm9,sign,0.26576789
sign,sm9,sign,0.26164311
sign,sm9,sign,0.25351729
sign,sm9,sign,0.25577046
sign,sm9,sign,0.24328803
sign,sm9,sign,0.25602305
sign,sm9,sign,0.24456563
sign,sm9,sign,0.25819521
sign,sm9,sign,0.25827685
sign,sm9,sign,0.25740521
sign,sm9,sign,0.27606485
sign,sm9,sign,0.27397374
sign,sm9,sign,0.21793365
sign,sm9,sign,0.19867678
sign,sm9,sign,0.20548341
sign,sm9,sign,0.27104075
sign,sm9,sign,0.59790291
sign,sm9,sign,0.47282709
sign,sm9,sign,0.20143052
sign,sm9,sign,0.97249987
sign,sm9,sign,1.72231971
sign,sm9,sign,1.11848827
sign,sm9,sign,0.20278991
sign,sm9,sign,0.19578940
sign,sm9,sign,0.20022561
sign,sm9,sign,0.18228599
sign,sm9,sign,0.18415369
sign,sm9,sign,0.23364599
sign,sm9,sign,0.25704719
sign,sm9,sign,0.55381611
sign,sm9,sign,1.58466216
sign,sm9,sign,0.20052850
sign,sm9,sign,0.20435990
sign,sm9,sign,0.19581021
sign,sm9,sign,0.20658778
sign,sm9,sign,0.19642399
sign,sm9,sign,0.19687466
sign,sm9,sign,0.20136151
sign,sm9,sign,0.18653179
sign,sm9,sign,0.20933724
sign,sm9,sign,0.18726703
sign,sm9,sign,0.19851491
sign,sm9,sign,0.20902004
sign,sm9,sign,0.19560440
sign,sm9,sign,0.18837027
sign,sm9,sign,0.18935343
sign,sm9,sign,0.20240740
sign,sm9,sign,0.18547544
sign,sm9,sign,0.20815377
sign,sm9,sign,0.20181279
sign,sm9,sign,0.19797504
sign,sm9,sign,0.18705374
sign,sm9,sign,0.19667152
sign,sm9,sign,0.20767497
sign,sm9,sign,0.20035310
sign,sm9,sign,0.19291027
sign,sm9,sign,0.18294544
sign,sm9,sign,0.16998332
sign,sm9,sign,0.17568504
sign,sm9,sign,0.17782554
sign,sm9,sign,0.19252699
sign,sm9,sign,0.19599166
sign,sm9,sign,0.18102338
sign,sm9,sign,0.17809367
sign,sm9,sign,0.18976938
sign,sm9,sign,0.17902283
sign,sm9,sign,0.19373235
sign,sm9,sign,0.23440022
sign,sm9,sign,0.19161055
sign,sm9,sign,0.18529346
sign,sm9,sign,0.19687806
sign,sm9,sign,0.18145401
sign,sm9,sign,0.19128912
sign,sm9,sign,0.19353674
sign,sm9,sign,0.23842829
sign,sm9,sign,0.20230363
sign,sm9,sign,0.19209254
sign,sm9,sign,0.19342608
sign,sm9,sign,0.18936457
sign,sm9,sign,0.19294509
sign,sm9,sign,0.20776395
sign,sm9,sign,0.19780120
sign,sm9,sign,0.18440704
sign,sm9,sign,0.17598478
sign,sm9,sign,0.18306683
sign,sm9,sign,0.17979690
sign,sm9,sign,0.18847580
sign,sm9,sign,0.18940524
sign,sm9,sign,0.21633473
sign,sm9,sign,0.18385702
sign,sm9,sign,0.18309606
sign,sm9,sign,0.19615107
sign,sm9,sign,0.19136836
sign,sm9,sign,0.19307288
sign,sm9,sign,0.21528483
sign,sm9,sign,0.17864086
sign,sm9,sign,0.18849376
sign,sm9,sign,0.18489930
sign,sm9,sign,0.19347876
sign,sm9,sign,0.19219127
sign,sm9,sign,0.18415362
sign,sm9,sign,0.22196498
sign,sm9,sign,0.17941035
sign,sm9,sign,0.19202883
sign,sm9,sign,0.20205114
sign,sm9,sign,0.19803093
sign,sm9,sign,0.18828409
sign,sm9,sign,0.20588385
sign,sm9,sign,0.19450770
sign,sm9,sign,0.17766760
sign,sm9,sign,0.18418738
sign,sm9,sign,0.19118374
sign,sm9,sign,0.19070775
sign,sm9,sign,0.17663518
sign,sm9,sign,0.19898309
sign,sm9,sign,0.18992081
sign,sm9,sign,0.18402106
sign,sm9,sign,0.17341390
sign,sm9,sign,0.18428329
sign,sm9,sign,0.20249598
sign,sm9,sign,0.21183233
sign,sm9,sign,0.21349614
sign,sm9,sign,0.19207013
sign,sm9,sign,0.16989527
sign,sm9,sign,0.18241993
sign,sm9,sign,0.18050841
sign,sm9,sign,0.19311165
sign,sm9,sign,0.19859722
sign,sm9,sign,0.20558159
sign,sm9,sign,0.19669082
sign,sm9,sign,0.19100710
sign,sm9,sign,0.19789763
sign,sm9,sign,0.18973388
sign,sm9,sign,0.19934968
sign,sm9,sign,0.18237979
sign,sm9,sign,0.18956403
sign,sm9,sign,0.18059944
sign,sm9,sign,0.19040095
sign,sm9,sign,0.19519819
sign,sm9,sign,0.19450556
sign,sm9,sign,0.18867247
sign,sm9,sign,0.18657249
sign,sm9,sign,0.18401814
sign,sm9,sign,0.17757687
sign,sm9,sign,0.19384009
sign,sm9,sign,0.19879726
sign,sm9,sign,0.19040235
sign,sm9,sign,0.19284672
sign,sm9,sign,0.18708011
sign,sm9,sign,0.19319581
sign,sm9,sign,0.17947305
sign,sm9,sign,0.18134096
sign,sm9,sign,0.19188328
sign,sm9,sign,0.19854965
sign,sm9,sign,0.19983257
sign,sm9,sign,0.20206268
sign,sm9,sign,0.19487274
sign,sm9,sign,0.17425045
sign,sm9,sign,0.18400795
sign,sm9,sign,0.18071060
sign,sm9,sign,0.19505521
sign,sm9,sign,0.19877382
sign,sm9,sign,0.21320763
sign,sm9,sign,0.19444176
sign,sm9,sign,0.17459070
sign,sm9,sign,0.18826258
sign,sm9,sign,0.17895845
sign,sm9,sign,0.19687950
sign,sm9,sign,0.21778297
sign,sm9,sign,0.18553764
sign,sm9,sign,0.18959548
sign,sm9,sign,0.18975582
sign,sm9,sign,0.18091965
sign,sm9,sign,0.18145368
sign,sm9,sign,0.17582308
sign,sm9,sign,0.20054926
sign,sm9,sign,0.17359108
sign,sm9,sign,0.17556004
sign,sm9,sign,0.17830380
sign,sm9,sign,0.18100328
sign,sm9,sign,0.18706929
sign,sm9,sign,0.18472941
sign,sm9,sign,0.22780604
sign,sm9,sign,0.18493074
sign,sm9,sign,0.18821605
sign,sm9,sign,0.19167894
sign,sm9,sign,0.20535478
sign,sm9,sign,0.19869620
sign,sm9,sign,0.22434375
